Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
রবীন্দ্রনাথের শিক্ষাচিন্তা ও বিশ্ববোধ,যোগজীবন গোস্বামী,"",TK. 360,https://rokomari.com//book/136935/robindronather-shikkhachinta-o-bishwobodh,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/cb3e6d2db_136935.jpg,"",রবীন্দ্রনাথের শিক্ষাচিন্তা ও বিশ্ববোধ,যোগজীবন গোস্বামী, , ,এন. ই. পাবলিশার্স (ভারত),9788182081079,"1st Published,2018",152,ভারত,বাংলা
রাজা রামমোহন রায়,ড. শ্যামাপ্রসাদ বসু,"",TK. 360,https://rokomari.com//book/136906/raza-rammohon-ray,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",রাজা রামমোহন রায়,ড. শ্যামাপ্রসাদ বসু, , ,এন. ই. পাবলিশার্স (ভারত), ,2015, ,ভারত,বাংলা
অন্তহীন অন্ধকারে,গুরু বিশ্বাস,"",TK. 450,https://rokomari.com//book/136898/antoheen-andhokare,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",অন্তহীন অন্ধকারে,গুরু বিশ্বাস, , ,এন. ই. পাবলিশার্স (ভারত), ,2014, ,ভারত,বাংলা
শিশু ও কিশোর সাহিত্য সম্ভার,ভুবনেশ্বর বন্দ্যোপাধ্যায়,"",TK. 450,https://rokomari.com//book/136899/shishu-o-kishor-sahittyo-somvar,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",শিশু ও কিশোর সাহিত্য সম্ভার,ভুবনেশ্বর বন্দ্যোপাধ্যায়, , ,এন. ই. পাবলিশার্স (ভারত), ,2014, ,ভারত,বাংলা
মুসলিম লেখকদের নির্বাচিত গল্প,হাননান আহসান,"",TK. 360,https://rokomari.com//book/136900/muslim-lekhokder-nirbachito-golpo,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",মুসলিম লেখকদের নির্বাচিত গল্প, , ,হাননান আহসান,এন. ই. পাবলিশার্স (ভারত), ,2014, ,ভারত,বাংলা
ভারতীয় ভাষায় মুসলিম সাহিত্য,অমিতাভ চৌধুরী,"",TK. 450,https://rokomari.com//book/136901/varotiyo-bhashay-muslim-sahitto,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",ভারতীয় ভাষায় মুসলিম সাহিত্য,অমিতাভ চৌধুরী, , ,এন. ই. পাবলিশার্স (ভারত), ,2015, ,ভারত,বাংলা
ইসলামিক ভাষায় মুসলিম সাহিত্য,অমিতাভ চৌধুরী,"",TK. 450,https://rokomari.com//book/136902/islamic-bhashay-muslim-sahittyo,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",ইসলামিক ভাষায় মুসলিম সাহিত্য,অমিতাভ চৌধুরী, , ,এন. ই. পাবলিশার্স (ভারত), ,2015, ,ভারত,বাংলা
বাসনা,অরূপ ঘোষ,"",TK. 450,https://rokomari.com//book/136903/basona,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",বাসনা,অরূপ ঘোষ, , ,এন. ই. পাবলিশার্স (ভারত), ,2015, ,ভারত,বাংলা
ম্যাণ্ডেলা চরিত মানস,দিগ্বিজয় দে সরকার,"",TK. 324,https://rokomari.com//book/136904/mandela-chorito-manosh,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",ম্যাণ্ডেলা চরিত মানস,দিগ্বিজয় দে সরকার, , ,এন. ই. পাবলিশার্স (ভারত), ,2015, ,ভারত,বাংলা
বিশ্বভারতীঃ প্রতিষ্ঠা প্রইয়াসে সংসদ,দিলীপ কুমার সিংহ,"",TK. 270,https://rokomari.com//book/136905/bishwovaroti---protishtha-proyase-songsod,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",বিশ্বভারতীঃ প্রতিষ্ঠা প্রইয়াসে সংসদ,দিলীপ কুমার সিংহ, , ,এন. ই. পাবলিশার্স (ভারত), ,2015, ,ভারত,বাংলা
সুভাষিত রবীন্দ্রনাথ,দিলীপকুমার রায়,"",TK. 540,https://rokomari.com//book/136907/subhashito-robindronath,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",সুভাষিত রবীন্দ্রনাথ,দিলীপকুমার রায়, , ,এন. ই. পাবলিশার্স (ভারত), ,2016, ,ভারত,বাংলা
সৌমেন্দ্রনাথ ঠাকুর জীবনের নানা কৃত্য বিষয়ে ভূমিকা,সমর ভৌমিক,"",TK. 180,https://rokomari.com//book/136908/soumendronath-thakurer-jiboger-nana-kritto-bishoye-bhumika,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",সৌমেন্দ্রনাথ ঠাকুর জীবনের নানা কৃত্য বিষয়ে ভূমিকা,সমর ভৌমিক, , ,এন. ই. পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
পিরসাহেবের মাজার,অমিতাভ চৌধুরী,"",TK. 252,https://rokomari.com//book/136909/pir-saheber-majar,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",পিরসাহেবের মাজার,অমিতাভ চৌধুরী, , ,এন. ই. পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
অর্থকরী ফসল মশলাপাতির চাষ,ঋষিকৃষ্ণ দে,"",TK. 144,https://rokomari.com//book/136910/arthokori-fosol-moshlapatir-chash,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",অর্থকরী ফসল মশলাপাতির চাষ,ঋষিকৃষ্ণ দে, , ,এন. ই. পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
ফিরে দেখা বনলতা সেন,জীবনানন্দ দাশ,"",TK. 360,https://rokomari.com//book/136912/fire-dekha-bonolota-sen,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",ফিরে দেখা বনলতা সেন,জীবনানন্দ দাশ, , ,এন. ই. পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
উত্তরবঙ্গের আদিবাসী পরিচয়,প্রমোদ নাথ,"",TK. 180,https://rokomari.com//book/136914/uttorbonger-adibasi-porichoy,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",উত্তরবঙ্গের আদিবাসী পরিচয়,প্রমোদ নাথ, , ,এন. ই. পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
প্রেমে প্যারিসে,শঙ্করলাল ভট্টাচার্য,"",TK. 216,https://rokomari.com//book/136915/preme-parise,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",প্রেমে প্যারিসে,শঙ্করলাল ভট্টাচার্য, , ,এন. ই. পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
বাসা বাসনা,শুভ মানস ঘোষ,"",TK. 270,https://rokomari.com//book/136916/basa-basona,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",বাসা বাসনা,শুভ মানস ঘোষ, , ,এন. ই. পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
বিদ্যাসাগর এক আধুনিক মানুষ,ড. শ্যামাপ্রসাদ বসু,"",TK. 180,https://rokomari.com//book/136917/biddyasagor-ek-adhunik-manush,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",বিদ্যাসাগর এক আধুনিক মানুষ,ড. শ্যামাপ্রসাদ বসু, , ,এন. ই. পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
অপালার শুক্লপক্ষ,শান্তা ঘোষ,"",TK. 180,https://rokomari.com//book/136918/opalar-shulkopokkho,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",অপালার শুক্লপক্ষ,শান্তা ঘোষ, , ,এন. ই. পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
ছোট গল্পে ত্রিপুরা ও বাংলা,সমীরণ রায়,"",TK. 270,https://rokomari.com//book/136922/chotot-golpe-tripura-o-bangla,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",ছোট গল্পে ত্রিপুরা ও বাংলা,সমীরণ রায়, , ,এন. ই. পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
মেঘের খাতা,ভিক্টর কল্যাণ ঘোষ,"",TK. 108,https://rokomari.com//book/136923/meger-khata,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",মেঘের খাতা,ভিক্টর কল্যাণ ঘোষ, , ,এন. ই. পাবলিশার্স (ভারত), ,2012, ,ভারত,বাংলা
খাদ্য আন্দোলনের দিনগুলি,শিবনাথ চৌধুরী,"",TK. 180,https://rokomari.com//book/136925/khaddho-andoloner-dinguli,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",খাদ্য আন্দোলনের দিনগুলি,শিবনাথ চৌধুরী, , ,এন. ই. পাবলিশার্স (ভারত), ,2012, ,ভারত,বাংলা
জাতক প্রেম কথা,ভুবনেশ্বর বন্দ্যোপাধ্যায়,"",TK. 180,https://rokomari.com//book/136926/jatok-prem-kotha,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",জাতক প্রেম কথা,ভুবনেশ্বর বন্দ্যোপাধ্যায়, , ,এন. ই. পাবলিশার্স (ভারত), ,2012, ,ভারত,বাংলা
রবীন্দ্রনাথ ও বিদেশিনীগণ,দিগ্বিজয় দে সরকার,"",TK. 360,https://rokomari.com//book/136927/robindronath-o-bedeshinigon,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",রবীন্দ্রনাথ ও বিদেশিনীগণ,দিগ্বিজয় দে সরকার, , ,এন. ই. পাবলিশার্স (ভারত), ,2012, ,ভারত,বাংলা
রবীন্দ্রনাথের নতুন বৌঠান,সুমিত্রা দত্ত,"",TK. 360,https://rokomari.com//book/136929/robindronather-notun-bouthan,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",রবীন্দ্রনাথের নতুন বৌঠান,সুমিত্রা দত্ত, , ,এন. ই. পাবলিশার্স (ভারত), ,2012, ,ভারত,বাংলা
বয়ঃসন্ধির গল্প,তপন কুমার দাস,"",TK. 720,https://rokomari.com//book/136931/boyosondhir-golpo,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",বয়ঃসন্ধির গল্প,তপন কুমার দাস, , ,এন. ই. পাবলিশার্স (ভারত), ,2012, ,ভারত,বাংলা
রূপসা: সেরা গল্প সংকলন,গীতা মুখোপাধ্যায়,"",TK. 270,https://rokomari.com//book/136932/rupsa---sera-golpo-songkolon,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",রূপসা: সেরা গল্প সংকলন,গীতা মুখোপাধ্যায়, , ,এন. ই. পাবলিশার্স (ভারত), ,2012, ,ভারত,বাংলা
রবীন্দ্র চিত্রকলার উন্মেষপর্ব ও অন্যান্য প্রবন্ধ,অণিমা মুখোপাধ্যায়,"",TK. 270,https://rokomari.com//book/136933/robindro-chitrokolar-unmeshporbo-o-onnanyo-probondho,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",রবীন্দ্র চিত্রকলার উন্মেষপর্ব ও অন্যান্য প্রবন্ধ,অণিমা মুখোপাধ্যায়, , ,এন. ই. পাবলিশার্স (ভারত), ,2012, ,ভারত,বাংলা
