Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
"Exploring Marxs Capital:Philosophical, Economic and Political Dimensions",জ্যাকুইস বিডেট,"","TK. 1,071",https://rokomari.com//book/147018/exploring-marxs-capital-philosophical--economic-and-political-dimensions,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/d0f30a368_147018.jpg,"","Exploring Marxs Capital:Philosophical,Economic and Political Dimensions",Jacques Bidet, , ,Aakar Books,9789350022870,"1st Edition,2015",240,India,English
Criticism of Heaven: On Marxism and Theology ,রোনাল্ড বর,"","TK. 1,611",https://rokomari.com//book/147019/criticism-of-heaven--on-marxism-and-theology,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/440d0c694_147019.jpg,"",Criticism of Heaven: On Marxism and Theology,Roland Boer, , ,Aakar Books,9789350022900,"1st Edition,2015",496,India,English
The Meanings of Work: Essays on the Affirmation and Negation of Work,রিকার্ডো অ্যান্টিনি,"",TK. 945,https://rokomari.com//book/147020/the-meanings-of-work--essays-on-the-affirmation-and-negation-of-work,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/697f8b518_147020.jpg,"",The Meanings of Work: Essays on the Affirmation and Negation of Work,Ricardo Antunes, , ,Aakar Books,9789350022931,"1st Edition,2015",220,India,English
The October Revolution in Prospect and Retrospect,জন এরিক ম্যারট,"",TK. 990,https://rokomari.com//book/147021/the-october-revolution-in-prospect-and-retrospect,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/013715659_147021.jpg,"",The October Revolution in Prospect and Retrospect,John Eric Marot, , ,Aakar Books,9789350022948,"1st Edition,2015",440,India,English
Marx's Concept of the Alternative to Capitalism,পিটার হুদিস,"","TK. 1,071",https://rokomari.com//book/147022/marx-s-concept-of-the-alternative-to-capitalism,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",Marx's Concept of the Alternative to Capitalism,Peter Hudis, , ,Aakar Books,9789350024447,"1st Edition,2016", ,India,English
Marxism and Social Movements ,আকার বুকস,"","TK. 1,971",https://rokomari.com//book/147023/marxism-and-social-movements,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",Marxism and Social Movements,Aakar Books, , ,Aakar Books,9789350024430,"2nd Edition,2016", ,India,English
"Criticism of Religion: On Marxism and Theology, II ",রোনাল্ড বর,"","TK. 1,305",https://rokomari.com//book/147024/criticism-of-religion--on-marxism-and-theology--ii,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/b3a441fc0_147024.jpg,"","Criticism of Religion: On Marxism and Theology,II",Roland Boer, , ,Aakar Books,9789350024454,"1st Edition,2016", ,India,English
Althusser: The Detour of Theory,গ্রেগরি এলিয়ট,"","TK. 1,485",https://rokomari.com//book/147025/althusser--the-detour-of-theory,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/00812c73f_147025.jpg,"",Althusser: The Detour of Theory,Gregory Elliott, , ,Aakar Books,9789350022924,"1st Edition,2014",434,India,English
The Theory of Revolution in the Young Marx,মাইকেল লোয়ে,"",TK. 765,https://rokomari.com//book/147026/the-theory-of-revolution-in-the-young-marx,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/324ced18f_147026.jpg,"",The Theory of Revolution in the Young Marx,Michael Lowy, , ,Aakar Books,9789350022894,"1st Edition,2015",328,India,English
Making History,অ্যালেক্স কলিনিকস,"","TK. 1,071",https://rokomari.com//book/147027/making-history,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/a8bddb7ed_147027.jpg,"",Making History,Alex Callinicos, , ,Aakar Books,9789350022917,"1st Edition,2015",350,India,English
Marxism and Ecological Economics: Toward a Red and Green Political Economy,পল বার্কেট,"",TK. 891,https://rokomari.com//book/147028/marxism-and-ecological-economics--toward-a-red-and-green-political-economy,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/4e9ade7e4_147028.jpg,"",Marxism and Ecological Economics: Toward a Red and Green Political Economy,Paul Burkett, , ,Aakar Books,9789350022115,"1st Edition,2013", ,India,English
Theory as History: Essays on Modes of Production and Exploitation,জাইরাস ব্যানাজি,"",TK. 945,https://rokomari.com//book/147029/theory-as-history--essays-on-modes-of-production-and-exploitation,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/743559c76_147029.jpg,"",Theory as History: Essays on Modes of Production and Exploitation,Jairus Banaji, , ,Aakar Books,9789350022139,"1st Edition,2013",406,India,English
The New Dialectic and Marx's Capital,ক্রিস্টোফার জন আর্থার,"",TK. 810,https://rokomari.com//book/147030/the-new-dialectic-and-marx-s-capital,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/fb7a650a1_147030.jpg,"",The New Dialectic and Marx's Capital,Christopher John Arthur, , ,Aakar Books,9789350022092,"1st Edition,2013", ,India,English
Lenin Rediscovered: What is to be Done? In Context ,লার্স টি লিহ,"","TK. 2,691",https://rokomari.com//book/147031/lenin-rediscovered--what-is-to-be-done--in-context,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/f00d249ad_147031.jpg,"",Lenin Rediscovered: What is to be Done? In Context,Lars T. Lih, , ,Aakar Books,9789350022108,"1st Edition,2013", ,India,English
"The Gramscian Moment: Philosophy, Hegemony and Marxism",পিটার ডি থমাস,"","TK. 1,071",https://rokomari.com//book/147032/the-gramscian-moment--philosophy--hegemony-and-marxism,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/a94b3c656_147032.jpg,"","The Gramscian Moment: Philosophy,Hegemony and Marxism",Peter D. Thomas, , ,Aakar Books,9789350022122,"1st Edition,2014",504,India,English
The Entropy of Capitalism (Studies in Critical Social Sciences),রবার্ট বিয়েল,"","TK. 1,611",https://rokomari.com//book/147033/the-entropy-of-capitalism--studies-in-critical-social-sciences-,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/73838dbea_147033.jpg,"",The Entropy of Capitalism (Studies in Critical Social Sciences),Robert Biel, , ,Aakar Books,9789350024409,"1st Edition,2016", ,India,English
The Cuban Revolution as Socialist Human Development (Studies in Critical Social Sciences),হেনরি ভেল্টিমার,"","TK. 1,611",https://rokomari.com//book/147034/the-cuban-revolution-as-socialist-human-development--studies-in-critical-social-sciences-,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/60eba272d_147034.jpg,"",The Cuban Revolution as Socialist Human Development (Studies in Critical Social Sciences),"Henry Veltmeyer,Mark Rushton", , ,Aakar Books,9789350024393,"1st Edition,2016", ,India,English
"Labour Regime Change in the Twenty-First Century: Unfreedom, Capitalism and Primitive Accumulation ",টম ব্র্যাস,"","TK. 1,350",https://rokomari.com//book/147035/labour-regime-change-in-the-twenty-first-century--unfreedom--capitalism-and-primitive-accumulation,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/1660bae16_147035.jpg,"","Labour Regime Change in the Twenty-First Century: Unfreedom,Capitalism and Primitive Accumulation",Tom Brass, , ,Aakar Books,9789350024386,"1st Edition,2016", ,India,English
"Imperialism, Crisis and Class Struggle: The Enduring Verities and Contemporary Face of Capitalism ",হেনরি ভেল্টিমার,"","TK. 1,350",https://rokomari.com//book/147036/imperialism--crisis-and-class-struggle--the-enduring-verities-and-contemporary-face-of-capitalism,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/8bfa3516c_147036.jpg,"","Imperialism,Crisis and Class Struggle: The Enduring Verities and Contemporary Face of Capitalism",Henry Veltmeyer, , ,Aakar Books,9789350024379,"1st Edition,2016", ,India,English
Enriching the Sociological Imagination: How Radical Sociology Changed the Discipline,রোহান্ডা এফ লেভিন,"","TK. 1,431",https://rokomari.com//book/147037/enriching-the-sociological-imagination--how-radical-sociology-changed-the-discipline,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/1c9cf204a_147037.jpg,"",Enriching the Sociological Imagination: How Radical Sociology Changed the Discipline,Rhonda F Levine, , ,Aakar Books,9789350024362,"1st Edition,2016", ,India,English
Karl Marx's Theory of Revolution: Vol. 1 - State and Bureaucracy,হাল ড্রাপার,"","TK. 1,251",https://rokomari.com//book/147038/karl-marx-s-theory-of-revolution--vol--1---state-and-bureaucracy,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/4d1de5807_147038.jpg,"",Karl Marx's Theory of Revolution: Vol. 1 - State and Bureaucracy,Hal Draper, , ,Aakar Books,9789350021330,"1st Edition,2011", ,India,English
Karl Marx's Theory of Revolution: Vol. 2 - The Politics of Social Classes,হাল ড্রাপার,"","TK. 1,251",https://rokomari.com//book/147039/karl-marx-s-theory-of-revolution--vol--2---the-politics-of-social-classes,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/c9845643f_147039.jpg,"",Karl Marx's Theory of Revolution: Vol. 2 - The Politics of Social Classes,Hal Draper, , ,Aakar Books,9789350021347,"1st Edition,2011", ,India,English
Karl Marx's Theory of Revolution: Vol. 3,হাল ড্রাপার,"",TK. 891,https://rokomari.com//book/147040/karl-marx-s-theory-of-revolution--vol--3,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/5941cec9b_147040.jpg,"",Karl Marx's Theory of Revolution: Vol. 3,Hal Draper, , ,Aakar Books,9789350021354,"1st Edition,2011", ,India,English
Karl Marx's Theory of Revolution: Vol. 4 - Critique of Other Socialisms ,হাল ড্রাপার,"",TK. 891,https://rokomari.com//book/147041/karl-marx-s-theory-of-revolution--vol--4---critique-of-other-socialisms,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",Karl Marx's Theory of Revolution: Vol. 4 - Critique of Other Socialisms,Hal Draper, , ,Aakar Books,9780853457985,"1st Edition,2011",373,India,English
Karl Marx's Theory of Revolution: Vol. 5 - War and Revolution,হাল ড্রাপার,"",TK. 711,https://rokomari.com//book/147042/karl-marx-s-theory-of-revolution--vol--5---war-and-revolution,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/c82cf0afc_147042.jpg,"",Karl Marx's Theory of Revolution: Vol. 5 - War and Revolution,Hal Draper, , ,Aakar Books,9789350021378,"1st Edition,2011", ,India,English
The Historian's Craft ,মার্ক ব্লচ,"",TK. 585,https://rokomari.com//book/147043/the-historian-s-craft,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/acc067c25_147043.jpg,"",The Historian's Craft,Marc Bloch, , ,Aakar Books,9789350024669,"1st Edition,2017",200,India,English
WE MAKE OUR OWN HISTORY: Marxism and Social Movements in the Twilight of Neoliberalism,আলফ গানভাল্ড নিলসেন,"",TK. 990,https://rokomari.com//book/147044/we-make-our-own-history--marxism-and-social-movements-in-the-twilight-of-neoliberalism,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/983d8bd12_147044.jpg,"",WE MAKE OUR OWN HISTORY: Marxism and Social Movements in the Twilight of Neoliberalism,"Alf Gunvald Nilsen,Laurence Cox", , ,Aakar Books,9789350024720,"1st Edition,2017",254,India,English
The White Marble Burzi and Other Stories,শারত কুমার,"",TK. 711,https://rokomari.com//book/147045/the-white-marble-burzi-and-other-stories,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/7c6bf101f_147045.jpg,"",The White Marble Burzi and Other Stories,Sharat Kumar, , ,Aakar Books,9789383723188,"1st Edition,2017", ,India,English
The Real History of Women's Day and March 8 ,আর জাওয়ার,"",TK. 351,https://rokomari.com//book/147046/the-real-history-of-women-s-day-and-march-8,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/223ed0ceb_147046.jpg,"",The Real History of Women's Day and March 8,R. Jawahar, , ,Aakar Books,9789350024713,"1st Edition,2016", ,India,English
State and Capitalist Development in India,আকার বুকস,"","TK. 1,791",https://rokomari.com//book/147047/state-and-capitalist-development-in-india,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",State and Capitalist Development in India,Aakar Books, , ,Aakar Books,9789350023730,"1st Edition,2016", ,India,English
M.N. Roy Reader: Essential Writings ,আর এম পাল,"","TK. 10,791",https://rokomari.com//book/147048/m-n--roy-reader--essential-writings,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/7f00d9abe_147048.jpg,"",M.N. Roy Reader: Essential Writings,R. M. Pal, , ,Aakar Books,9789350023853,"1st Edition,2016",1592,India,English
How Revolutionary Were the Bourgeois Revolutions?,নিল ডেভিডসন,"","TK. 3,411",https://rokomari.com//book/147049/how-revolutionary-were-the-bourgeois-revolutions-,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",How Revolutionary Were the Bourgeois Revolutions?,Neil Davidson, , ,Aakar Books,9789350024515,"1st Edition,2016",350,India,English
Nehru Aur Adhunikta,আকার বুকস,"",TK. 630,https://rokomari.com//book/147050/nehru-aur-adhunikta,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/e1e9b452d_147050.jpg,"",Nehru Aur Adhunikta,Aakar Books, , ,Aakar Books,9789350024294,"1st Edition,2016", ,India,English
The Venezuelan Revolution (A Marxist Perspective),অ্যালান উডস,"",TK. 630,https://rokomari.com//book/147051/the-venezuelan-revolution--a-marxist-perspective-,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/dfdde63cc_147051.jpg,"",The Venezuelan Revolution (A Marxist Perspective),Alan Woods, , ,Aakar Books,9789350023709,"1st Edition,2016",188,India,English
"And the World Should be Made a Desert: Fragments on Art, Philosophy and Life",সত্য ব্রতা দাস,"","TK. 1,431",https://rokomari.com//book/147052/and-the-world-should-be-made-a-desert--fragments-on-art--philosophy-and-life,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"","And the World Should be Made a Desert: Fragments on Art,Philosophy and Life",Saitya Brata Das, , ,Aakar Books,9789350024614,"1st Edition,2016",294,India,English
"Marginalisation, Development and Resistance: Vol. 1 - The Crisis of Development ",কে বি সাক্সেনা,"","TK. 2,331",https://rokomari.com//book/147053/marginalisation--development-and-resistance--vol--1---the-crisis-of-development,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/2ccc77bda_147053.jpg,"","Marginalisation,Development and Resistance: Vol. 1 - The Crisis of Development","K B Saxena,G Haragopal", , ,Aakar Books,9789350022856,"1st Edition,2014",308,India,English
Martyr as Bridegroom: A Folk Representation of Bhagat Singh,ঈশ্বর ডায়াল গৌর,"","TK. 1,071",https://rokomari.com//book/147054/martyr-as-bridegroom--a-folk-representation-of-bhagat-singh,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/bfec48166_147054.jpg,"",Martyr as Bridegroom: A Folk Representation of Bhagat Singh,Ishwar Dayal Gaur, , ,Aakar Books,9789350024492,"1st Edition,2016", ,India,English
Customs in Common,ই পি থম্পসন,"","TK. 1,791",https://rokomari.com//book/147055/customs-in-common,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/68d471d92_147055.jpg,"",Customs in Common,E. P. Thompson, , ,Aakar Books,9789350024522,"1st Edition,2016", ,India,English
Howard Zinn Speaks: Collected Speeches 1963-2009,অ্যান্থনি  আর্নভ,"","TK. 1,071",https://rokomari.com//book/147056/howard-zinn-speaks--collected-speeches-1963-2009,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/78d188f52_147056.jpg,"",Howard Zinn Speaks: Collected Speeches 1963-2009,Anthony Arnove, , ,Aakar Books,9789350024546,"1st Edition,2016", ,India,English
Lineages of Revolt: Issues of Contemporary Capitalism in the Middle East,অ্যাডাম হেনিহ,"","TK. 1,071",https://rokomari.com//book/147057/lineages-of-revolt--issues-of-contemporary-capitalism-in-the-middle-east,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/d6f0423a2_147057.jpg,"",Lineages of Revolt: Issues of Contemporary Capitalism in the Middle East,Adam Hanieh, , ,Aakar Books,9789350024539,"1st Edition,2016", ,India,English
Alexandra Kollontai: A Biography,ক্যাথি পর্টার,"","TK. 1,611",https://rokomari.com//book/147058/alexandra-kollontai--a-biography,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/33052e1ac_147058.jpg,"",Alexandra Kollontai: A Biography,Cathy Porter, , ,Aakar Books,9789350024034,"1st Edition,2016",530,India,English
The Theory of Capitalist Development: Principles of Marxist Political Economy,পল এম স্বীজি,"",TK. 711,https://rokomari.com//book/147059/the-theory-of-capitalist-development--principles-of-marxist-political-economy,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/40da63ba4_147059.jpg,"",The Theory of Capitalist Development: Principles of Marxist Political Economy,Paul M. Sweezy, , ,Aakar Books,9789350024201,"1st Edition,2016",412,India,English
Capital and its Discontents: Conversations With Radical Thinkers in a Time of Tumult ,সাশা লিল্লি,"",TK. 891,https://rokomari.com//book/147060/capital-and-its-discontents--conversations-with-radical-thinkers-in-a-time-of-tumult,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/1f9c746ef_147060.jpg,"",Capital and its Discontents: Conversations With Radical Thinkers in a Time of Tumult,Sasha Lilley, , ,Aakar Books,9789350024560,"1st Edition,2016", ,India,English
"On Changing the World: Essays in Political Philosophy, from Karl Marx to Walter Benjamin",মাইকেল লোয়ে,"",TK. 711,https://rokomari.com//book/147061/on-changing-the-world--essays-in-political-philosophy--from-karl-marx-to-walter-benjamin,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/c00ba5538_147061.jpg,"","On Changing the World: Essays in Political Philosophy,from Karl Marx to Walter Benjamin",Michael Lowy, , ,Aakar Books,9789350024553,"1st Edition,2016", ,India,English
Malignant Growth ,মাইকেল লোয়ে,"",TK. 810,https://rokomari.com//book/147062/malignant-growth,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/caabf31a4_147062.jpg,"",Malignant Growth,Michael Lowy, , ,Aakar Books,9789350023952,"1st Edition,2016", ,India,English
The Great Reversal: The Privatization of China 1978-1989,উইলিয়াম হিন্টন,"",TK. 711,https://rokomari.com//book/147063/the-great-reversal--the-privatization-of-china-1978-1989,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/af708ea60_147063.jpg,"",The Great Reversal: The Privatization of China 1978-1989,William Hinton, , ,Aakar Books,9789350024485,"1st Edition,2016", ,India,English
National Security: An Overview,সংকর সেন,"",TK. 891,https://rokomari.com//book/147064/national-security--an-overview,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/b8d6bca2f_147064.jpg,"",National Security: An Overview,Sankar Sen, , ,Aakar Books,9789350024256,"1st Edition,2016", ,India,English
Lenin and the Revolutionary Party ,পল লি ব্যালান্স,"","TK. 1,251",https://rokomari.com//book/147065/lenin-and-the-revolutionary-party,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",Lenin and the Revolutionary Party,Paul Le Blanc, , ,Aakar Books,9789350024188,"1st Edition,2016", ,India,English
9.5 Theses on Art and Class ,বেন ডেভিস,"",TK. 711,https://rokomari.com//book/147066/9-5-theses-on-art-and-class,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/103f1745b_147066.jpg,"",9.5 Theses on Art and Class,Ben Davis, , ,Aakar Books,9789350024317,"1st Edition,2016", ,India,English
Unfinished Leninism: The Rise and Return of a Revolutionary Doctrine ,পল লি ব্যালান্স,"",TK. 711,https://rokomari.com//book/147067/unfinished-leninism--the-rise-and-return-of-a-revolutionary-doctrine,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/b04a7252c_147067.jpg,"",Unfinished Leninism: The Rise and Return of a Revolutionary Doctrine,Paul Le Blanc, , ,Aakar Books,9789350024324,"1st Edition,2016", ,India,English
Secularism Under Siege: Revisiting the Indian Secular State,জহির আলি,"","TK. 2,151",https://rokomari.com//book/147084/secularism-under-siege--revisiting-the-indian-secular-state,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/658d9eead_147084.jpg,"",Secularism Under Siege: Revisiting the Indian Secular State,Zaheer Ali, , ,Aakar Books,9789350024164,"1st Edition,2016",416,India,English
"Intersections in Sociology, Art and Art History: A Conversation With Parul Dave-Mukherji",ডেভ নাথ পাঠাক,"",TK. 225,https://rokomari.com//book/147071/intersections-in-sociology--art-and-art-history--a-conversation-with-parul-dave-mukherji,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/46f62ec93_147071.jpg,"","Intersections in Sociology,Art and Art History: A Conversation With Parul Dave-Mukherji",Dev Nath Pathak, , ,Aakar Books,9789350024416,"1st Edition,2016", ,India,English
The Child and the Curriculum and Other Educational Essays,জন ডিবি,"",TK. 531,https://rokomari.com//book/147091/the-child-and-the-curriculum-and-other-educational-essays,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/1298497fb_147091.jpg,"",The Child and the Curriculum and Other Educational Essays,John Dewey, , ,Aakar Books,9789350024027,"1st Edition,2016",160,India,English
Lise : Lbrary And Information Science Education (LISE) Based On UGC-CBCS Guideline,প্রাভাকার রাথ,"",TK. 540,https://rokomari.com//book/147099/lise---lbrary-and-information-science-education--lise--based-on-ugc-cbcs-guideline,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/68a37c497_147099.jpg,"",Lise : Lbrary And Information Science Education (LISE) Based On UGC-CBCS Guideline,Pravakar Rath, , ,Aakar Books,9789350023976,"1st Edition,2016", ,India,English
What Happened in History? ,ভি. গর্ডন চিল্ড,"",TK. 531,https://rokomari.com//book/147124/what-happened-in-history-,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/b11c3f4c4_147124.jpg,"",What Happened in History?,V. Gordon Childe, , ,Aakar Books,9789350023693,"1st Edition,2016",288,India,English
Dialectical Materialism: An Introduction,মাউরিস ক্লার্ক ,"",TK. 710,https://rokomari.com//book/158718/dialectical-materialism--an-introduction,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/f5e38de3f_158718.jpg,"",Dialectical Materialism: An Introduction,Maurice Clerc, , ,Aakar Books,9789350023402, ,207,India,English
Religion and the Rise of Capitalism,আর.এইচ. টউনি,"",TK. 630,https://rokomari.com//book/175401/religion-and-the-rise-of-capitalism,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/ed810cf0a_175401.jpg,"",Religion and the Rise of Capitalism,R.H. Tawney, , ,Aakar Books,9789350022269,"1st Published,2012",296,India,English
Toward an Anthropology of Women,রায়না আর. রেইটার,"","TK. 1,431",https://rokomari.com//book/165675/toward-an-anthropology-of-women,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",Toward an Anthropology of Women,Rayna R. Reiter, , ,Aakar Books,9789350021620,"1st Edition,2012",413,India,English
Between Equal Rights: A Marxist Theory of International Law,চায়না মেইভিল,"","TK. 1,611",https://rokomari.com//book/147016/between-equal-rights--a-marxist-theory-of-international-law,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/427f51ea4_147016.jpg,"",Between Equal Rights: A Marxist Theory of International Law,China Mieville, , ,Aakar Books,9789350024461,"1st Edition,2016", ,India,English
Critical Companion to Contemporary Marxism ,জ্যাকুইস বিডেট,"","TK. 3,231",https://rokomari.com//book/147017/critical-companion-to-contemporary-marxism,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/4367bf623_147017.jpg,"",Critical Companion to Contemporary Marxism,"Jacques Bidet,Stathis Kouvelakis", , ,Aakar Books,9789350024423,"1st Edition,2016", ,India,English
"Exploring Marxs Capital:Philosophical, Economic and Political Dimensions",জ্যাকুইস বিডেট,"","TK. 1,071",https://rokomari.com//book/147018/exploring-marxs-capital-philosophical--economic-and-political-dimensions,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/d0f30a368_147018.jpg,"","Exploring Marxs Capital:Philosophical,Economic and Political Dimensions",Jacques Bidet, , ,Aakar Books,9789350022870,"1st Edition,2015",240,India,English
Criticism of Heaven: On Marxism and Theology ,রোনাল্ড বর,"","TK. 1,611",https://rokomari.com//book/147019/criticism-of-heaven--on-marxism-and-theology,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/440d0c694_147019.jpg,"",Criticism of Heaven: On Marxism and Theology,Roland Boer, , ,Aakar Books,9789350022900,"1st Edition,2015",496,India,English
