Title,Author,Original Price,Discounted Price,URL
সংখ্যার মজা আর মজার সংখ্যা,Basanta Kumar Samanta,১১৪.০০ টাকা,১০৮.৩০ টাকা,https://www.prothoma.com/product/9426/%E0%A6%B8%E0%A6%82%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A6%9C%E0%A6%BE-%E0%A6%86%E0%A6%B0-%E0%A6%AE%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A6%B8%E0%A6%82%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE
নীতিতত্ত্ব - শিবপদ চক্রবর্তী,Shibapada Chakroborty,১৭১.০০ টাকা,১৬২.৪৫ টাকা,https://www.prothoma.com/product/9173/%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC---%E0%A6%B6%E0%A6%BF%E0%A6%AC%E0%A6%AA%E0%A6%A6-%E0%A6%9A%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A7%80
জেনেটিক্স ও কোষবিদ্যা,Sibdas Ghosh,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/9154/%E0%A6%9C%E0%A7%87%E0%A6%A8%E0%A7%87%E0%A6%9F%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B8-%E0%A6%93-%E0%A6%95%E0%A7%8B%E0%A6%B7%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE
বৌদ্‌ধ দর্শন ও ধর্ম,Swami Vidyaranya,১৯০.০০ টাকা,১৮০.৫০ টাকা,https://www.prothoma.com/product/9150/%E0%A6%AC%E0%A7%8C%E0%A6%A6%E0%A7%8D%E2%80%8C%E0%A6%A7-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-%E0%A6%93-%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE
আধুনিক ভারত (১-২) একত্রে,প্রণবকুমার চট্টোপাধ্যায়,৫৮৯.০০ টাকা,৫৫৯.৫৫ টাকা,https://www.prothoma.com/product/9146/%E0%A6%86%E0%A6%A7%E0%A7%81%E0%A6%A8%E0%A6%BF%E0%A6%95-%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4-%28%E0%A7%A7-%E0%A7%A8%29-%E0%A6%8F%E0%A6%95%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%87
পদ্মাবতী (১-২),Debnath Bandopadhyay,"১,২৯২.০০ টাকা","১,২২৭.৪০ টাকা",https://www.prothoma.com/product/8948/%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%AE%E0%A6%BE%E0%A6%AC%E0%A6%A4%E0%A7%80-%28%E0%A7%A7-%E0%A7%A8%29
পাশ্চাত্য দর্শন : প্রাচীন ও মধ্যযুগ,ড. আমিনুল ইসলাম,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/8551/%E0%A6%AA%E0%A6%BE%E0%A6%B6%E0%A7%8D%E0%A6%9A%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-:-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9A%E0%A7%80%E0%A6%A8-%E0%A6%93-%E0%A6%AE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%AF%E0%A7%81%E0%A6%97
নৈতিকতার অধিবিদ্যার মূল সূত্রের আলোচনা,Apala Chakravarti,১৯০.০০ টাকা,১৮০.৫০ টাকা,https://www.prothoma.com/product/7958/%E0%A6%A8%E0%A7%88%E0%A6%A4%E0%A6%BF%E0%A6%95%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%85%E0%A6%A7%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A7%82%E0%A6%B2-%E0%A6%B8%E0%A7%82%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%B2%E0%A7%8B%E0%A6%9A%E0%A6%A8%E0%A6%BE
কান্টের দর্শন,রাসবিহারী দাস,২৬০.০০ টাকা,২৪৭.০০ টাকা,https://www.prothoma.com/product/7878/%E0%A6%95%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8
শিল্প ও শিল্পী (তৃতীয় খণ্ড),Krishnalal Das,৪২০.০০ টাকা,৩৯৯.০০ টাকা,https://www.prothoma.com/product/7872/%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA-%E0%A6%93-%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%80-%28%E0%A6%A4%E0%A7%83%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29
