Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
সংখ্যার মজা আর মজার সংখ্যা,Basanta Kumar Samanta,114.00,108.30,https://www.prothoma.com/product/9426/%E0%A6%B8%E0%A6%82%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A6%9C%E0%A6%BE-%E0%A6%86%E0%A6%B0-%E0%A6%AE%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A6%B8%E0%A6%82%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/6022540161868_1612862465.jpg, , , , , , , , , , , 
নীতিতত্ত্ব - শিবপদ চক্রবর্তী,Shibapada Chakroborty,171.00,162.45,https://www.prothoma.com/product/9173/%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC---%E0%A6%B6%E0%A6%BF%E0%A6%AC%E0%A6%AA%E0%A6%A6-%E0%A6%9A%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A7%80,https://image.prothoma.com/productThumbs/2021/03/60534b83eb2cc_1616071555.jpg, , , , , , , , , , , 
জেনেটিক্স ও কোষবিদ্যা,Sibdas Ghosh,475.00,451.25,https://www.prothoma.com/product/9154/%E0%A6%9C%E0%A7%87%E0%A6%A8%E0%A7%87%E0%A6%9F%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B8-%E0%A6%93-%E0%A6%95%E0%A7%8B%E0%A6%B7%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602253a72324e_1612862375.jpg, , , , , , , , , , , 
বৌদ্‌ধ দর্শন ও ধর্ম,Swami Vidyaranya,190.00,180.50,https://www.prothoma.com/product/9150/%E0%A6%AC%E0%A7%8C%E0%A6%A6%E0%A7%8D%E2%80%8C%E0%A6%A7-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-%E0%A6%93-%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE,https://image.prothoma.com/productThumbs/2021/03/605334a4a1f6c_1616065700.jpg, , , , , , , , , , , 
আধুনিক ভারত (১-২) একত্রে,প্রণবকুমার চট্টোপাধ্যায়,589.00,559.55,https://www.prothoma.com/product/9146/%E0%A6%86%E0%A6%A7%E0%A7%81%E0%A6%A8%E0%A6%BF%E0%A6%95-%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4-%28%E0%A7%A7-%E0%A7%A8%29-%E0%A6%8F%E0%A6%95%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/602253a51ecb1_1612862373.jpg, , , , , , , , , , , 
পদ্মাবতী (১-২),Debnath Bandopadhyay,"1,292.00","1,227.40",https://www.prothoma.com/product/8948/%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%AE%E0%A6%BE%E0%A6%AC%E0%A6%A4%E0%A7%80-%28%E0%A7%A7-%E0%A7%A8%29,https://image.prothoma.com/productThumbs/2021/03/605328675a8f1_1616062567.jpg, , , , , , , , , , , 
পাশ্চাত্য দর্শন : প্রাচীন ও মধ্যযুগ,ড. আমিনুল ইসলাম,380.00,361.00,https://www.prothoma.com/product/8551/%E0%A6%AA%E0%A6%BE%E0%A6%B6%E0%A7%8D%E0%A6%9A%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-:-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9A%E0%A7%80%E0%A6%A8-%E0%A6%93-%E0%A6%AE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%AF%E0%A7%81%E0%A6%97,https://image.prothoma.com/productThumbs/2021/02/602250f9255ae_1612861689.jpg, , , , , , , , , , , 
নৈতিকতার অধিবিদ্যার মূল সূত্রের আলোচনা,Apala Chakravarti,190.00,180.50,https://www.prothoma.com/product/7958/%E0%A6%A8%E0%A7%88%E0%A6%A4%E0%A6%BF%E0%A6%95%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%85%E0%A6%A7%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A7%82%E0%A6%B2-%E0%A6%B8%E0%A7%82%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%B2%E0%A7%8B%E0%A6%9A%E0%A6%A8%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/03/6053284bee948_1616062539.jpg, , , , , , , , , , , 
কান্টের দর্শন,রাসবিহারী দাস,260.00,247.00,https://www.prothoma.com/product/7878/%E0%A6%95%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/60224f75836d5_1612861301.jpg, , , , , , , , , , , 
শিল্প ও শিল্পী (তৃতীয় খণ্ড),Krishnalal Das,420.00,399.00,https://www.prothoma.com/product/7872/%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA-%E0%A6%93-%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%80-%28%E0%A6%A4%E0%A7%83%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29,https://image.prothoma.com/productThumbs/2021/02/60224f74216d3_1612861300.jpg, , , , , , , , , , , 
শিল্প ও শিল্পী (দ্বিতীয় খণ্ড),Dinesh Chandra Sen,855.00,812.25,https://www.prothoma.com/product/7874/%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA-%E0%A6%93-%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%80-%28%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29,https://image.prothoma.com/productThumbs/2021/02/60224f7491aa1_1612861300.jpg, , , , , , , , , , , 
শিল্প ও শিল্পী (প্রথম খণ্ড),Krishnalal Das,475.00,451.25,https://www.prothoma.com/product/7870/%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA-%E0%A6%93-%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%80-%28%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29,https://image.prothoma.com/productThumbs/2021/02/60224f73a86b6_1612861299.jpg, , , , , , , , , , , 
