Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
বাংলা ভাগের দিনগুলি,Parthasarthi Sensarma,285.00,270.75,https://www.prothoma.com/product/9791/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%AD%E0%A6%BE%E0%A6%97%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A6%97%E0%A7%81%E0%A6%B2%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/60225492f3b99_1612862610.jpg, , , , , , , , , , , 
দেয়াল-শিল্পীর ভোটভাষ্য,Sankar Prasadnaskar,285.00,270.75,https://www.prothoma.com/product/9766/%E0%A6%A6%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2-%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%80%E0%A6%B0-%E0%A6%AD%E0%A7%8B%E0%A6%9F%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A7%8D%E0%A6%AF,https://image.prothoma.com/productThumbs/2021/02/6022548be493a_1612862603.jpg, , , , , , , , , , , 
বঙ্কিম বিচার,Sankar Prasadnaskar,855.00,812.25,https://www.prothoma.com/product/9597/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A6%BF%E0%A6%AE-%E0%A6%AC%E0%A6%BF%E0%A6%9A%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/60225445eab4f_1612862533.jpg, , , , , , , , , , , 
দিগ্‌দর্শন - জন ক্লার্ক মার্শম্যান,Nimaiechandra Pal,"1,606.00","1,525.70",https://www.prothoma.com/product/9569/%E0%A6%A6%E0%A6%BF%E0%A6%97%E0%A7%8D%E2%80%8C%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8---%E0%A6%9C%E0%A6%A8-%E0%A6%95%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95-%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/6022543e3c217_1612862526.jpg, , , , , , , , , , , 
মহম্মদের জীবনচরিত্র ও মহম্মদীয় রাজ্যের পুরাবৃত্ত,লেখক,855.00,812.25,https://www.prothoma.com/product/8088/%E0%A6%AE%E0%A6%B9%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8%E0%A6%9A%E0%A6%B0%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0-%E0%A6%93-%E0%A6%AE%E0%A6%B9%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A6%A6%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BE%E0%A6%AC%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%A4,https://image.prothoma.com/productThumbs/2021/02/60225000f17f7_1612861440.jpg, , , , , , , , , , , 
বাংলা ভাষার এদিক ওদিক তত্ত্ব এবং বিশ্লেষণ,Sudhansu Sekhar Tunga,570.00,541.50,https://www.prothoma.com/product/8084/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%BE%E0%A6%B0-%E0%A6%8F%E0%A6%A6%E0%A6%BF%E0%A6%95-%E0%A6%93%E0%A6%A6%E0%A6%BF%E0%A6%95-%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%8F%E0%A6%AC%E0%A6%82-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%B2%E0%A7%87%E0%A6%B7%E0%A6%A3,https://image.prothoma.com/productThumbs/2021/02/60225000081eb_1612861440.jpg, , , , , , , , , , , 
বাংলার মন্দির চর্চা,Dr. Pranab Ray,"1,235.00","1,173.25",https://www.prothoma.com/product/8080/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%BF%E0%A6%B0-%E0%A6%9A%E0%A6%B0%E0%A7%8D%E0%A6%9A%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224fff1b181_1612861439.jpg, , , , , , , , , , , 
বাংলা মঙ্গলকাব্য ও তার উত্তরাধিকার,Bimal kumar Thandar,874.00,830.30,https://www.prothoma.com/product/8082/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%AE%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%B2%E0%A6%95%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%AF-%E0%A6%93-%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%89%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A6%BE%E0%A6%A7%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/60224fff9bf9c_1612861439.jpg, , , , , , , , , , , 
শ্রীগীতাসুমঙ্গল,সুমিত্রা মিত্র ঘোষ,"1,045.00",992.75,https://www.prothoma.com/product/8078/%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%97%E0%A7%80%E0%A6%A4%E0%A6%BE%E0%A6%B8%E0%A7%81%E0%A6%AE%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/02/60224ffe97f15_1612861438.jpg, , , , , , , , , , , 
ইতিহাস অভিধান (১-২),দীপক দাশগুপ্ত,950.00,902.50,https://www.prothoma.com/product/7093/%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%A7%E0%A6%BE%E0%A6%A8-%28%E0%A7%A7-%E0%A7%A8%29,https://image.prothoma.com/productThumbs/2021/02/60224aae333ec_1612860078.jpg, , , , , , , , , , , 
